site,date,variable,value
cherwell,2009-07-18,sulphate,0.06264285714285715
cherwell,2009-07-19,sulphate,0.06257142857142857
cherwell,2009-07-20,sulphate,0.0625
cherwell,2009-07-21,sulphate,0.062357142857142854
cherwell,2009-07-22,sulphate,0.062214285714285715
cherwell,2009-07-23,sulphate,0.06207142857142857
cherwell,2009-07-24,sulphate,0.06192857142857143
cherwell,2009-07-25,sulphate,0.061785714285714284
cherwell,2009-07-26,sulphate,0.061642857142857145
cherwell,2009-07-27,sulphate,0.0615
cherwell,2009-07-28,sulphate,0.06175
cherwell,2009-07-29,sulphate,0.062
cherwell,2009-07-30,sulphate,0.06225
cherwell,2009-07-31,sulphate,0.0625
cherwell,2009-08-01,sulphate,0.06275
cherwell,2009-08-02,sulphate,0.063
cherwell,2009-08-03,sulphate,0.06325
cherwell,2009-08-04,sulphate,0.0635
cherwell,2009-08-05,sulphate,0.061
cherwell,2009-08-06,sulphate,0.0585
cherwell,2009-08-07,sulphate,0.056
cherwell,2009-08-08,sulphate,0.0535
cherwell,2009-08-09,sulphate,0.051000000000000004
cherwell,2009-08-10,sulphate,0.0485
cherwell,2009-08-11,sulphate,0.05071428571428572
cherwell,2009-08-12,sulphate,0.05292857142857143
cherwell,2009-08-13,sulphate,0.055142857142857146
cherwell,2009-08-14,sulphate,0.057357142857142863
cherwell,2009-08-15,sulphate,0.059571428571428574
cherwell,2009-08-16,sulphate,0.061785714285714284
cherwell,2009-08-17,sulphate,0.064
cherwell,2009-08-18,sulphate,0.06421428571428571
cherwell,2009-08-19,sulphate,0.06442857142857143
cherwell,2009-08-20,sulphate,0.06464285714285714
cherwell,2009-08-21,sulphate,0.06485714285714286
cherwell,2009-08-22,sulphate,0.06507142857142857
cherwell,2009-08-23,sulphate,0.0652857142857143
cherwell,2009-08-24,sulphate,0.0655
cherwell,2009-08-25,sulphate,0.06622222222222222
cherwell,2009-08-26,sulphate,0.06694444444444445
cherwell,2009-08-27,sulphate,0.06766666666666667
cherwell,2009-08-28,sulphate,0.06838888888888889
cherwell,2009-08-29,sulphate,0.06911111111111111
cherwell,2009-08-30,sulphate,0.06983333333333333
cherwell,2009-08-31,sulphate,0.07055555555555555
cherwell,2009-09-01,sulphate,0.07127777777777777
cherwell,2009-09-02,sulphate,0.07200000000000001
cherwell,2009-09-03,sulphate,0.0712
cherwell,2009-09-04,sulphate,0.0704
cherwell,2009-09-05,sulphate,0.0696
cherwell,2009-09-06,sulphate,0.0688
cherwell,2009-09-07,sulphate,0.068
cherwell,2009-09-08,sulphate,0.068625
cherwell,2009-09-09,sulphate,0.06925
cherwell,2009-09-10,sulphate,0.069875
cherwell,2009-09-11,sulphate,0.07050000000000001
cherwell,2009-09-12,sulphate,0.07112500000000001
cherwell,2009-09-13,sulphate,0.07175000000000001
cherwell,2009-09-14,sulphate,0.072375
cherwell,2009-09-15,sulphate,0.073
cherwell,2009-09-16,sulphate,0.07328571428571429
cherwell,2009-09-17,sulphate,0.07357142857142857
cherwell,2009-09-18,sulphate,0.07385714285714286
cherwell,2009-09-19,sulphate,0.07414285714285714
cherwell,2009-09-20,sulphate,0.07442857142857143
cherwell,2009-09-21,sulphate,0.0747142857142857
cherwell,2009-09-22,sulphate,0.075
cherwell,2009-09-23,sulphate,0.0752142857142857
cherwell,2009-09-24,sulphate,0.07542857142857143
cherwell,2009-09-25,sulphate,0.07564285714285714
cherwell,2009-09-26,sulphate,0.07585714285714286
cherwell,2009-09-27,sulphate,0.07607142857142857
cherwell,2009-09-28,sulphate,0.07628571428571429
cherwell,2009-09-29,sulphate,0.0765
cherwell,2009-09-30,sulphate,0.07633333333333334
cherwell,2009-10-01,sulphate,0.07616666666666667
cherwell,2009-10-02,sulphate,0.076
cherwell,2009-10-03,sulphate,0.07583333333333334
cherwell,2009-10-04,sulphate,0.07566666666666667
cherwell,2009-10-05,sulphate,0.0755
cherwell,2009-10-06,sulphate,0.07576125
cherwell,2009-10-07,sulphate,0.0760225
cherwell,2009-10-08,sulphate,0.07628375
cherwell,2009-10-09,sulphate,0.076545
cherwell,2009-10-10,sulphate,0.07680625
cherwell,2009-10-11,sulphate,0.0770675
cherwell,2009-10-12,sulphate,0.07732875
cherwell,2009-10-13,sulphate,0.07759
cherwell,2009-10-14,sulphate,0.07724571428571429
cherwell,2009-10-15,sulphate,0.07690142857142858
cherwell,2009-10-16,sulphate,0.07655714285714287
cherwell,2009-10-17,sulphate,0.07621285714285715
cherwell,2009-10-18,sulphate,0.07586857142857142
cherwell,2009-10-19,sulphate,0.07552428571428572
cherwell,2009-10-20,sulphate,0.07518000000000001
cherwell,2009-10-21,sulphate,0.07573142857142859
cherwell,2009-10-22,sulphate,0.07628285714285715
cherwell,2009-10-23,sulphate,0.07683428571428573
cherwell,2009-10-24,sulphate,0.0773857142857143
cherwell,2009-10-25,sulphate,0.07793714285714286
cherwell,2009-10-26,sulphate,0.07848857142857144
cherwell,2009-10-27,sulphate,0.07904000000000001
cherwell,2009-10-28,sulphate,0.07866571428571428
cherwell,2009-10-29,sulphate,0.07829142857142858
cherwell,2009-10-30,sulphate,0.07791714285714287
cherwell,2009-10-31,sulphate,0.07754285714285715
cherwell,2009-11-01,sulphate,0.07716857142857143
cherwell,2009-11-02,sulphate,0.07679428571428572
cherwell,2009-11-03,sulphate,0.07642
cherwell,2009-11-04,sulphate,0.07617714285714286
cherwell,2009-11-05,sulphate,0.07593428571428572
cherwell,2009-11-06,sulphate,0.07569142857142858
cherwell,2009-11-07,sulphate,0.07544857142857143
cherwell,2009-11-08,sulphate,0.07520571428571428
cherwell,2009-11-09,sulphate,0.07496285714285715
cherwell,2009-11-10,sulphate,0.07472
cherwell,2009-11-11,sulphate,0.07314428571428572
cherwell,2009-11-12,sulphate,0.07156857142857143
cherwell,2009-11-13,sulphate,0.06999285714285715
cherwell,2009-11-14,sulphate,0.06841714285714286
cherwell,2009-11-15,sulphate,0.06684142857142857
cherwell,2009-11-16,sulphate,0.06526571428571429
cherwell,2009-11-17,sulphate,0.06369
cherwell,2009-11-18,sulphate,0.06434857142857144
cherwell,2009-11-19,sulphate,0.06500714285714286
cherwell,2009-11-20,sulphate,0.06566571428571429
cherwell,2009-11-21,sulphate,0.06632428571428571
cherwell,2009-11-22,sulphate,0.06698285714285715
cherwell,2009-11-23,sulphate,0.06764142857142856
cherwell,2009-11-24,sulphate,0.0683
cherwell,2009-11-25,sulphate,0.06705285714285714
cherwell,2009-11-26,sulphate,0.06580571428571429
cherwell,2009-11-27,sulphate,0.06455857142857142
cherwell,2009-11-28,sulphate,0.06331142857142857
cherwell,2009-11-29,sulphate,0.06206428571428572
cherwell,2009-11-30,sulphate,0.060817142857142854
cherwell,2009-12-01,sulphate,0.059570000000000005
cherwell,2009-12-02,sulphate,0.058331428571428576
cherwell,2009-12-03,sulphate,0.05709285714285714
cherwell,2009-12-04,sulphate,0.05585428571428572
cherwell,2009-12-05,sulphate,0.05461571428571428
cherwell,2009-12-06,sulphate,0.05337714285714286
cherwell,2009-12-07,sulphate,0.05213857142857142
cherwell,2009-12-08,sulphate,0.0509
cherwell,2009-12-09,sulphate,0.0525325
cherwell,2009-12-10,sulphate,0.054165
cherwell,2009-12-11,sulphate,0.0557975
cherwell,2009-12-12,sulphate,0.05743
cherwell,2009-12-13,sulphate,0.059062500000000004
cherwell,2009-12-14,sulphate,0.060695
cherwell,2009-12-15,sulphate,0.0623275
cherwell,2009-12-16,sulphate,0.06396
cherwell,2009-12-17,sulphate,0.063729
cherwell,2009-12-18,sulphate,0.06349800000000001
cherwell,2009-12-19,sulphate,0.063267
cherwell,2009-12-20,sulphate,0.06303600000000001
cherwell,2009-12-21,sulphate,0.062805
cherwell,2009-12-22,sulphate,0.062574
cherwell,2009-12-23,sulphate,0.062343
cherwell,2009-12-24,sulphate,0.062112
cherwell,2009-12-25,sulphate,0.061881
cherwell,2009-12-26,sulphate,0.06165000000000001
cherwell,2009-12-27,sulphate,0.06141900000000001
cherwell,2009-12-28,sulphate,0.061188000000000006
cherwell,2009-12-29,sulphate,0.060957000000000004
cherwell,2009-12-30,sulphate,0.060726
cherwell,2009-12-31,sulphate,0.06049500000000001
cherwell,2010-01-01,sulphate,0.060264000000000005
cherwell,2010-01-02,sulphate,0.060033
cherwell,2010-01-03,sulphate,0.05980200000000001
cherwell,2010-01-04,sulphate,0.059571000000000006
cherwell,2010-01-05,sulphate,0.059340000000000004
cherwell,2010-01-06,sulphate,0.060052857142857144
cherwell,2010-01-07,sulphate,0.06076571428571429
cherwell,2010-01-08,sulphate,0.06147857142857143
cherwell,2010-01-09,sulphate,0.06219142857142858
cherwell,2010-01-10,sulphate,0.06290428571428572
cherwell,2010-01-11,sulphate,0.06361714285714286
cherwell,2010-01-12,sulphate,0.06433
cherwell,2010-01-13,sulphate,0.060674285714285715
cherwell,2010-01-14,sulphate,0.057018571428571425
cherwell,2010-01-15,sulphate,0.05336285714285714
cherwell,2010-01-16,sulphate,0.04970714285714286
cherwell,2010-01-17,sulphate,0.046051428571428576
cherwell,2010-01-18,sulphate,0.042395714285714294
cherwell,2010-01-19,sulphate,0.038740000000000004
cherwell,2010-01-20,sulphate,0.04021714285714286
cherwell,2010-01-21,sulphate,0.04169428571428571
cherwell,2010-01-22,sulphate,0.04317142857142857
cherwell,2010-01-23,sulphate,0.04464857142857143
cherwell,2010-01-24,sulphate,0.04612571428571429
cherwell,2010-01-25,sulphate,0.04760285714285714
cherwell,2010-01-26,sulphate,0.04908
cherwell,2010-01-27,sulphate,0.0503
cherwell,2010-01-28,sulphate,0.051519999999999996
cherwell,2010-01-29,sulphate,0.052739999999999995
cherwell,2010-01-30,sulphate,0.05396
cherwell,2010-01-31,sulphate,0.05518
cherwell,2010-02-01,sulphate,0.0564
cherwell,2010-02-02,sulphate,0.05762
cherwell,2010-02-03,sulphate,0.05779714285714285
cherwell,2010-02-04,sulphate,0.057974285714285714
cherwell,2010-02-05,sulphate,0.05815142857142857
cherwell,2010-02-06,sulphate,0.05832857142857143
cherwell,2010-02-07,sulphate,0.058505714285714286
cherwell,2010-02-08,sulphate,0.05868285714285715
cherwell,2010-02-09,sulphate,0.05886
cherwell,2010-02-10,sulphate,0.05927428571428571
cherwell,2010-02-11,sulphate,0.05968857142857143
cherwell,2010-02-12,sulphate,0.06010285714285714
cherwell,2010-02-13,sulphate,0.06051714285714286
cherwell,2010-02-14,sulphate,0.06093142857142857
cherwell,2010-02-15,sulphate,0.06134571428571429
cherwell,2010-02-16,sulphate,0.06176
cherwell,2010-02-17,sulphate,0.06104142857142857
cherwell,2010-02-18,sulphate,0.060322857142857136
cherwell,2010-02-19,sulphate,0.05960428571428571
cherwell,2010-02-20,sulphate,0.058885714285714284
cherwell,2010-02-21,sulphate,0.058167142857142855
cherwell,2010-02-22,sulphate,0.057448571428571425
cherwell,2010-02-23,sulphate,0.056729999999999996
cherwell,2010-02-24,sulphate,0.054529999999999995
cherwell,2010-02-25,sulphate,0.05233
cherwell,2010-02-26,sulphate,0.050129999999999994
cherwell,2010-02-27,sulphate,0.04793
cherwell,2010-02-28,sulphate,0.04573
cherwell,2010-03-01,sulphate,0.04353
cherwell,2010-03-02,sulphate,0.04133
cherwell,2010-03-03,sulphate,0.04366571428571429
cherwell,2010-03-04,sulphate,0.04600142857142857
cherwell,2010-03-05,sulphate,0.048337142857142856
cherwell,2010-03-06,sulphate,0.05067285714285714
cherwell,2010-03-07,sulphate,0.05300857142857143
cherwell,2010-03-08,sulphate,0.05534428571428572
cherwell,2010-03-09,sulphate,0.05768
cherwell,2010-03-10,sulphate,0.058238571428571424
cherwell,2010-03-11,sulphate,0.05879714285714286
cherwell,2010-03-12,sulphate,0.05935571428571429
cherwell,2010-03-13,sulphate,0.05991428571428572
cherwell,2010-03-14,sulphate,0.06047285714285715
cherwell,2010-03-15,sulphate,0.06103142857142858
cherwell,2010-03-16,sulphate,0.061590000000000006
cherwell,2010-03-17,sulphate,0.06154857142857143
cherwell,2010-03-18,sulphate,0.061507142857142864
cherwell,2010-03-19,sulphate,0.06146571428571428
cherwell,2010-03-20,sulphate,0.061424285714285716
cherwell,2010-03-21,sulphate,0.06138285714285714
cherwell,2010-03-22,sulphate,0.061341428571428575
cherwell,2010-03-23,sulphate,0.0613
cherwell,2010-03-24,sulphate,0.06054785714285714
cherwell,2010-03-25,sulphate,0.059795714285714285
cherwell,2010-03-26,sulphate,0.059043571428571424
cherwell,2010-03-27,sulphate,0.05829142857142857
cherwell,2010-03-28,sulphate,0.05753928571428571
cherwell,2010-03-29,sulphate,0.056787142857142855
cherwell,2010-03-30,sulphate,0.056034999999999995
cherwell,2010-03-31,sulphate,0.05528285714285715
cherwell,2010-04-01,sulphate,0.05453071428571429
cherwell,2010-04-02,sulphate,0.05377857142857143
cherwell,2010-04-03,sulphate,0.05302642857142858
cherwell,2010-04-04,sulphate,0.05227428571428572
cherwell,2010-04-05,sulphate,0.051522142857142864
cherwell,2010-04-06,sulphate,0.05077
cherwell,2010-04-07,sulphate,0.05228
cherwell,2010-04-08,sulphate,0.053790000000000004
cherwell,2010-04-09,sulphate,0.05530000000000001
cherwell,2010-04-10,sulphate,0.056810000000000006
cherwell,2010-04-11,sulphate,0.058320000000000004
cherwell,2010-04-12,sulphate,0.05983000000000001
cherwell,2010-04-13,sulphate,0.061340000000000006
cherwell,2010-04-14,sulphate,0.0616075
cherwell,2010-04-15,sulphate,0.061875
cherwell,2010-04-16,sulphate,0.062142499999999996
cherwell,2010-04-17,sulphate,0.06241
cherwell,2010-04-18,sulphate,0.0626775
cherwell,2010-04-19,sulphate,0.062945
cherwell,2010-04-20,sulphate,0.0632125
cherwell,2010-04-21,sulphate,0.06348
cherwell,2010-04-22,sulphate,0.06372166666666666
cherwell,2010-04-23,sulphate,0.06396333333333333
cherwell,2010-04-24,sulphate,0.064205
cherwell,2010-04-25,sulphate,0.06444666666666668
cherwell,2010-04-26,sulphate,0.06468833333333333
cherwell,2010-04-27,sulphate,0.06493
cherwell,2010-04-28,sulphate,0.062455714285714295
cherwell,2010-04-29,sulphate,0.059981428571428574
cherwell,2010-04-30,sulphate,0.05750714285714286
cherwell,2010-05-01,sulphate,0.05503285714285715
cherwell,2010-05-02,sulphate,0.05255857142857143
cherwell,2010-05-03,sulphate,0.05008428571428571
cherwell,2010-05-04,sulphate,0.04761
cherwell,2010-05-05,sulphate,0.050057142857142856
cherwell,2010-05-06,sulphate,0.05250428571428572
cherwell,2010-05-07,sulphate,0.054951428571428575
cherwell,2010-05-08,sulphate,0.05739857142857143
cherwell,2010-05-09,sulphate,0.05984571428571428
cherwell,2010-05-10,sulphate,0.062292857142857136
cherwell,2010-05-11,sulphate,0.06473999999999999
cherwell,2010-05-12,sulphate,0.06499857142857142
cherwell,2010-05-13,sulphate,0.06525714285714286
cherwell,2010-05-14,sulphate,0.06551571428571429
cherwell,2010-05-15,sulphate,0.06577428571428572
cherwell,2010-05-16,sulphate,0.06603285714285714
cherwell,2010-05-17,sulphate,0.06629142857142857
cherwell,2010-05-18,sulphate,0.06655
cherwell,2010-05-19,sulphate,0.06685125
cherwell,2010-05-20,sulphate,0.0671525
cherwell,2010-05-21,sulphate,0.06745375
cherwell,2010-05-22,sulphate,0.067755
cherwell,2010-05-23,sulphate,0.06805625
cherwell,2010-05-24,sulphate,0.06835749999999999
cherwell,2010-05-25,sulphate,0.06865875
cherwell,2010-05-26,sulphate,0.06896
cherwell,2010-05-27,sulphate,0.06910428571428572
cherwell,2010-05-28,sulphate,0.06924857142857142
cherwell,2010-05-29,sulphate,0.06939285714285715
cherwell,2010-05-30,sulphate,0.06953714285714285
cherwell,2010-05-31,sulphate,0.06968142857142857
cherwell,2010-06-01,sulphate,0.06982571428571428
cherwell,2010-06-02,sulphate,0.06997
cherwell,2010-06-03,sulphate,0.06992333333333334
cherwell,2010-06-04,sulphate,0.06987666666666667
cherwell,2010-06-05,sulphate,0.06983
cherwell,2010-06-06,sulphate,0.06978333333333334
cherwell,2010-06-07,sulphate,0.06973666666666667
cherwell,2010-06-08,sulphate,0.06969
cherwell,2010-06-09,sulphate,0.06923
cherwell,2010-06-10,sulphate,0.06877
cherwell,2010-06-11,sulphate,0.06831000000000001
cherwell,2010-06-12,sulphate,0.06785
cherwell,2010-06-13,sulphate,0.06739
cherwell,2010-06-14,sulphate,0.06692999999999999
cherwell,2010-06-15,sulphate,0.06647
cherwell,2010-06-16,sulphate,0.06684000000000001
cherwell,2010-06-17,sulphate,0.06720999999999999
cherwell,2010-06-18,sulphate,0.06758
cherwell,2010-06-19,sulphate,0.06795000000000001
cherwell,2010-06-20,sulphate,0.06832
cherwell,2010-06-21,sulphate,0.06869
cherwell,2010-06-22,sulphate,0.06906000000000001
cherwell,2010-06-23,sulphate,0.06966857142857143
cherwell,2010-06-24,sulphate,0.07027714285714286
cherwell,2010-06-25,sulphate,0.07088571428571429
cherwell,2010-06-26,sulphate,0.0714942857142857
cherwell,2010-06-27,sulphate,0.07210285714285714
cherwell,2010-06-28,sulphate,0.07271142857142857
cherwell,2010-06-29,sulphate,0.07332
cherwell,2010-06-30,sulphate,0.0736842857142857
cherwell,2010-07-01,sulphate,0.07404857142857142
cherwell,2010-07-02,sulphate,0.07441285714285714
cherwell,2010-07-03,sulphate,0.07477714285714286
cherwell,2010-07-04,sulphate,0.07514142857142858
cherwell,2010-07-05,sulphate,0.07550571428571429
cherwell,2010-07-06,sulphate,0.07587
cherwell,2010-07-07,sulphate,0.07553142857142858
cherwell,2010-07-08,sulphate,0.07519285714285716
cherwell,2010-07-09,sulphate,0.07485428571428572
cherwell,2010-07-10,sulphate,0.07451571428571428
cherwell,2010-07-11,sulphate,0.07417714285714286
cherwell,2010-07-12,sulphate,0.07383857142857143
cherwell,2010-07-13,sulphate,0.0735
cherwell,2010-07-14,sulphate,0.07336333333333334
cherwell,2010-07-15,sulphate,0.07322666666666668
cherwell,2010-07-16,sulphate,0.07309
cherwell,2010-07-17,sulphate,0.07295333333333333
cherwell,2010-07-18,sulphate,0.07281666666666668
cherwell,2010-07-19,sulphate,0.07268000000000001
cherwell,2010-07-20,sulphate,0.07254000000000001
cherwell,2010-07-21,sulphate,0.0724
cherwell,2010-07-22,sulphate,0.07226
cherwell,2010-07-23,sulphate,0.07212
cherwell,2010-07-24,sulphate,0.07198
cherwell,2010-07-25,sulphate,0.07184
cherwell,2010-07-26,sulphate,0.0717
cherwell,2010-07-27,sulphate,0.07156
cherwell,2010-07-28,sulphate,0.07214857142857144
cherwell,2010-07-29,sulphate,0.07273714285714286
cherwell,2010-07-30,sulphate,0.07332571428571429
cherwell,2010-07-31,sulphate,0.07391428571428572
cherwell,2010-08-01,sulphate,0.07450285714285715
cherwell,2010-08-02,sulphate,0.07509142857142859
cherwell,2010-08-03,sulphate,0.07568000000000001
cherwell,2010-08-04,sulphate,0.07573714285714286
cherwell,2010-08-05,sulphate,0.07579428571428572
cherwell,2010-08-06,sulphate,0.07585142857142857
cherwell,2010-08-07,sulphate,0.07590857142857144
cherwell,2010-08-08,sulphate,0.07596571428571429
cherwell,2010-08-09,sulphate,0.07602285714285716
cherwell,2010-08-10,sulphate,0.07608
cherwell,2010-08-11,sulphate,0.07627857142857143
cherwell,2010-08-12,sulphate,0.07647714285714285
cherwell,2010-08-13,sulphate,0.07667571428571428
cherwell,2010-08-14,sulphate,0.07687428571428571
cherwell,2010-08-15,sulphate,0.07707285714285715
cherwell,2010-08-16,sulphate,0.07727142857142857
cherwell,2010-08-17,sulphate,0.07747
cherwell,2010-08-18,sulphate,0.07601428571428571
cherwell,2010-08-19,sulphate,0.07455857142857143
cherwell,2010-08-20,sulphate,0.07310285714285715
cherwell,2010-08-21,sulphate,0.07164714285714285
cherwell,2010-08-22,sulphate,0.07019142857142857
