,arc,flow,time,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
5718,storm_outflow,0.0,2010-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719,baseflow,0.042557465329171144,2010-11-28,0.0,0.0,4.4492040341493596e-06,0.0,0.0,0.0,0.0,0.0,11.084547304992494,0.0,0.0,0.0
5720,catchment_outflow,0.04572865802509519,2010-11-28,0.0,0.0,4.826337248879738e-06,0.0,0.0,0.0,0.0,0.0,10.847141797111801,0.0,0.0,0.0
5721,reservoir_outflow,0.0,2010-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,gw1_gw2,0.0,2010-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5723,gw2_gw1,0.003574958051055255,2010-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724,urban_drainage,0.0,2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,percolation,0.06160841385767092,2010-11-29,0.0,0.0,7.444874188262634e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5726,runoff,0.0025369541567392337,2010-11-29,0.0,0.0,3.017065717843026e-07,0.0,0.0,0.0,0.0,0.0,7.661155438234036,0.0,0.0,0.0
5727,storm_outflow,0.0,2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,baseflow,0.04260509270049239,2010-11-29,0.0,0.0,4.456693209534642e-06,0.0,0.0,0.0,0.0,0.0,11.085877290412649,0.0,0.0,0.0
5729,catchment_outflow,0.045142046857231624,2010-11-29,0.0,0.0,4.758399781318945e-06,0.0,0.0,0.0,0.0,0.0,10.893410113059383,0.0,0.0,0.0
5730,reservoir_outflow,0.0,2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5731,gw1_gw2,0.0,2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,gw2_gw1,0.00355112499738155,2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5733,urban_drainage,0.0,2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,percolation,0.06037624558051751,2010-11-30,0.0,0.0,7.2959767044973814e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5735,runoff,0.0020295633253913873,2010-11-30,0.0,0.0,2.4136525742744215e-07,0.0,0.0,0.0,0.0,0.0,7.661155438234036,0.0,0.0,0.0
5736,storm_outflow,0.0,2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5737,baseflow,0.04264952058269245,2010-11-30,0.0,0.0,4.4637914182720496e-06,0.0,0.0,0.0,0.0,0.0,11.087174611449365,0.0,0.0,0.0
5738,catchment_outflow,0.04467908390808384,2010-11-30,0.0,0.0,4.705156675699492e-06,0.0,0.0,0.0,0.0,0.0,10.931546468304123,0.0,0.0,0.0
5739,reservoir_outflow,0.0,2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,gw1_gw2,0.0,2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,gw2_gw1,0.003527450830732271,2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5742,urban_drainage,0.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,percolation,0.05916872066890716,2010-12-01,0.0,0.0,7.1500571704074345e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5744,runoff,0.0016236506603131099,2010-12-01,0.0,0.0,1.9309220594195373e-07,0.0,0.0,0.0,0.0,0.0,7.661155438234036,0.0,0.0,0.0
5745,storm_outflow,0.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,baseflow,0.04269081858290799,2010-12-01,0.0,0.0,4.470507082652388e-06,0.0,0.0,0.0,0.0,0.0,11.088440261010115,0.0,0.0,0.0
5747,catchment_outflow,0.0443144692432211,2010-12-01,0.0,0.0,4.6635992885943415e-06,0.0,0.0,0.0,0.0,0.0,10.962866980756223,0.0,0.0,0.0
5748,reservoir_outflow,0.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,gw1_gw2,0.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,gw2_gw1,0.003503934491860683,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,urban_drainage,0.0,2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,percolation,0.057985346255529015,2010-12-02,0.0,0.0,7.007056026999285e-06,0.0,0.0,0.0,0.0,0.0,11.452446093926788,0.0,0.0,0.0
5753,runoff,0.0012989205282504877,2010-12-02,0.0,0.0,1.5447376475356297e-07,0.0,0.0,0.0,0.0,0.0,7.6611554382340366,0.0,0.0,0.0
5754,storm_outflow,0.0,2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,baseflow,0.04272905490208953,2010-12-02,0.0,0.0,4.4768484550132546e-06,0.0,0.0,0.0,0.0,0.0,11.089675193792333,0.0,0.0,0.0
5756,catchment_outflow,0.04402797543034002,2010-12-02,0.0,0.0,4.6313222197668175e-06,0.0,0.0,0.0,0.0,0.0,10.988526443515296,0.0,0.0,0.0
5757,reservoir_outflow,0.0,2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,gw1_gw2,0.0,2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,gw2_gw1,0.003480574928581781,2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,urban_drainage,0.002000000000000001,2010-12-03,0.0,0.0,1.6000000000000003e-05,0.0,0.0,0.0,0.0,0.0,1.510714286,0.0,0.0,0.0
5761,percolation,0.056825639330418426,2010-12-03,0.0,0.0,6.8669149064592985e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5762,runoff,0.0010391364226003904,2010-12-03,0.0,0.0,1.235790118028504e-07,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5763,storm_outflow,0.002000000000000001,2010-12-03,0.0,0.0,1.6000000000000003e-05,0.0,0.0,0.0,0.0,0.0,1.510714286,0.0,0.0,0.0
5764,baseflow,0.04276429636316036,2010-12-03,0.0,0.0,4.48282362114187e-06,0.0,0.0,0.0,0.0,0.0,11.09088032810318,0.0,0.0,0.0
5765,catchment_outflow,0.04580343278576075,2010-12-03,0.0,0.0,2.0606402632944725e-05,0.0,0.0,0.0,0.0,0.0,10.594754104484567,0.0,0.0,0.0
5766,reservoir_outflow,0.0010000000000000005,2010-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,gw1_gw2,0.0,2010-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,gw2_gw1,0.003457371095724504,2010-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,urban_drainage,0.002000000000000001,2010-12-04,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.539285714,0.0,0.0,0.0
5770,percolation,0.055689126543810065,2010-12-04,0.0,0.0,6.729576608330113e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5771,runoff,0.0008313091380803123,2010-12-04,0.0,0.0,9.886320944228031e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5772,storm_outflow,0.002000000000000001,2010-12-04,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.539285714,0.0,0.0,0.0
5773,baseflow,0.042796608438611994,2010-12-04,0.0,0.0,4.488440503609841e-06,0.0,0.0,0.0,0.0,0.0,11.092056547576025,0.0,0.0,0.0
5774,catchment_outflow,0.04562791757669231,2010-12-04,0.0,0.0,5.587303713052121e-06,0.0,0.0,0.0,0.0,0.0,10.610823077424971,0.0,0.0,0.0
5775,reservoir_outflow,0.0010000000000000005,2010-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,gw1_gw2,0.0,2010-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,gw2_gw1,0.0034343219550864394,2010-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,urban_drainage,0.0,2010-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,percolation,0.05457534401293386,2010-12-05,0.0,0.0,6.594985076163511e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5780,runoff,0.0006650473104642498,2010-12-05,0.0,0.0,7.909056755382424e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5781,storm_outflow,0.0,2010-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,baseflow,0.042826055277547806,2010-12-05,0.0,0.0,4.493706865041226e-06,0.0,0.0,0.0,0.0,0.0,11.093204702790372,0.0,0.0,0.0
5783,catchment_outflow,0.04349110258801205,2010-12-05,0.0,0.0,4.57279743259505e-06,0.0,0.0,0.0,0.0,0.0,11.04072327562593,0.0,0.0,0.0
5784,reservoir_outflow,0.0,2010-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,gw1_gw2,0.0,2010-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,gw2_gw1,0.0034114264753858595,2010-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,urban_drainage,0.0,2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,percolation,0.05348383713267518,2010-12-06,0.0,0.0,6.463085374640241e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5789,runoff,0.0005320378483713998,2010-12-06,0.0,0.0,6.32724540430594e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5790,storm_outflow,0.0,2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,baseflow,0.04285269973218561,2010-12-06,0.0,0.0,4.498630311315222e-06,0.0,0.0,0.0,0.0,0.0,11.094325612801581,0.0,0.0,0.0
5792,catchment_outflow,0.04338473758055701,2010-12-06,0.0,0.0,4.5619027653582815e-06,0.0,0.0,0.0,0.0,0.0,11.052223791409249,0.0,0.0,0.0
5793,reservoir_outflow,0.0,2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,gw1_gw2,0.0,2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,gw2_gw1,0.003388683632216427,2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5796,urban_drainage,0.0,2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5797,percolation,0.052414160390021676,2010-12-07,0.0,0.0,6.333823667147436e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5798,runoff,0.00042563027869711983,2010-12-07,0.0,0.0,5.0617963234447525e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5799,storm_outflow,0.0,2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,baseflow,0.04287660338383021,2010-12-07,0.0,0.0,4.503218294704803e-06,0.0,0.0,0.0,0.0,0.0,11.09542006658612,0.0,0.0,0.0
5801,catchment_outflow,0.04330223366252733,2010-12-07,0.0,0.0,4.553836257939251e-06,0.0,0.0,0.0,0.0,0.0,11.061663678352733,0.0,0.0,0.0
5802,reservoir_outflow,0.0,2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,gw1_gw2,0.0,2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,gw2_gw1,0.003366092408001542,2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,urban_drainage,0.0,2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5806,percolation,0.051365877182221256,2010-12-08,0.0,0.0,6.207147193804489e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5807,runoff,0.00034050422295769586,2010-12-08,0.0,0.0,4.049437058755802e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5808,storm_outflow,0.0,2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,baseflow,0.042897826568326185,2010-12-08,0.0,0.0,4.507478116952552e-06,0.0,0.0,0.0,0.0,0.0,11.096488824407801,0.0,0.0,0.0
5810,catchment_outflow,0.04323833079128388,2010-12-08,0.0,0.0,4.547972487540111e-06,0.0,0.0,0.0,0.0,0.0,11.069435385853335,0.0,0.0,0.0
5811,reservoir_outflow,0.0,2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5812,gw1_gw2,0.0,2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5813,gw2_gw1,0.0033436517919481546,2010-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5814,urban_drainage,0.0,2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5815,percolation,0.05033855963857683,2010-12-09,0.0,0.0,6.0830042499283995e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5816,runoff,0.0002724033783661567,2010-12-09,0.0,0.0,3.2395496470046415e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5817,storm_outflow,0.0,2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5818,baseflow,0.04291642840100181,2010-12-09,0.0,0.0,4.511416932284992e-06,0.0,0.0,0.0,0.0,0.0,11.097532619109975,0.0,0.0,0.0
5819,catchment_outflow,0.04318883177936796,2010-12-09,0.0,0.0,4.543812428755039e-06,0.0,0.0,0.0,0.0,0.0,11.075858479874327,0.0,0.0,0.0
5820,reservoir_outflow,0.0,2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,gw1_gw2,0.0,2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822,gw2_gw1,0.003321360780002003,2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,urban_drainage,0.0,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5824,percolation,0.0493317884458053,2010-12-10,0.0,0.0,5.961344164929831e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5825,runoff,0.00021792270269292534,2010-12-10,0.0,0.0,2.591639717603712e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5826,storm_outflow,0.0,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5827,baseflow,0.04293246680111382,2010-12-10,0.0,0.0,4.515041750366604e-06,0.0,0.0,0.0,0.0,0.0,11.098552157338313,0.0,0.0,0.0
5828,catchment_outflow,0.043150389503806744,2010-12-10,0.0,0.0,4.540958147542642e-06,0.0,0.0,0.0,0.0,0.0,11.081192249539823,0.0,0.0,0.0
5829,reservoir_outflow,0.0,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830,gw1_gw2,0.0,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831,gw2_gw1,0.00329921837480196,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,urban_drainage,0.0,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5833,percolation,0.04834515267688918,2010-12-11,0.0,0.0,5.842117281631233e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5834,runoff,0.00017433816215434026,2010-12-11,0.0,0.0,2.0733117740829695e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5835,storm_outflow,0.0,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,baseflow,0.042945998515803246,2010-12-11,0.0,0.0,4.518359439194766e-06,0.0,0.0,0.0,0.0,0.0,11.099548120698527,0.0,0.0,0.0
5837,catchment_outflow,0.04312033667795759,2010-12-11,0.0,0.0,4.539092556935595e-06,0.0,0.0,0.0,0.0,0.0,11.085646488494152,0.0,0.0,0.0
5838,reservoir_outflow,0.0,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,gw1_gw2,0.0,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5840,gw2_gw1,0.003277223585636513,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5841,urban_drainage,0.0,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,percolation,0.047378249623351396,2010-12-12,0.0,0.0,5.725274935998608e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5843,runoff,0.00013947052972347222,2010-12-12,0.0,0.0,1.658649419266376e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5844,storm_outflow,0.0,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5845,baseflow,0.04295707914357211,2010-12-12,0.0,0.0,4.521376727936776e-06,0.0,0.0,0.0,0.0,0.0,11.100521166853,0.0,0.0,0.0
5846,catchment_outflow,0.04309654967329558,2010-12-12,0.0,0.0,4.5379632221294396e-06,0.0,0.0,0.0,0.0,0.0,11.089390573714578,0.0,0.0,0.0
5847,reservoir_outflow,0.0,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5848,gw1_gw2,0.0,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,gw2_gw1,0.003255375428398821,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,urban_drainage,0.0,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5851,percolation,0.046430684630884365,2010-12-13,0.0,0.0,5.610769437278636e-06,0.0,0.0,0.0,0.0,0.0,11.452446093926788,0.0,0.0,0.0
5852,runoff,0.00011157642377877778,2010-12-13,0.0,0.0,1.326919535413101e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5853,storm_outflow,0.0,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5854,baseflow,0.042965763157290386,2010-12-13,0.0,0.0,4.52410020971013e-06,0.0,0.0,0.0,0.0,0.0,11.101471930560075,0.0,0.0,0.0
5855,catchment_outflow,0.043077339581069164,2010-12-13,0.0,0.0,4.537369405064261e-06,0.0,0.0,0.0,0.0,0.0,11.092561022537112,0.0,0.0,0.0
5856,reservoir_outflow,0.0,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,gw1_gw2,0.0,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,gw2_gw1,0.0032336729255426633,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,urban_drainage,0.0,2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5860,percolation,0.04550207093826668,2010-12-14,0.0,0.0,5.4985540485330644e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5861,runoff,8.926113902302222e-05,2010-12-14,0.0,0.0,1.0615356283304806e-08,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5862,storm_outflow,0.0,2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863,baseflow,0.042972103926742826,2010-12-14,0.0,0.0,4.526536344307188e-06,0.0,0.0,0.0,0.0,0.0,11.102401024659484,0.0,0.0,0.0
5864,catchment_outflow,0.04306136506576585,2010-12-14,0.0,0.0,4.537151700590493e-06,0.0,0.0,0.0,0.0,0.0,11.095267727788073,0.0,0.0,0.0
5865,reservoir_outflow,0.0,2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5866,gw1_gw2,0.0,2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,gw2_gw1,0.003212115106039271,2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5868,urban_drainage,0.0,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5869,percolation,0.04459202951950134,2010-12-15,0.0,0.0,5.388582967562403e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5870,runoff,7.140891121841777e-05,2010-12-15,0.0,0.0,8.492285026643846e-09,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5871,storm_outflow,0.0,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,baseflow,0.04297615374072472,2010-12-15,0.0,0.0,4.528691460865325e-06,0.0,0.0,0.0,0.0,0.0,11.103309041007114,0.0,0.0,0.0
5873,catchment_outflow,0.043047562651943136,2010-12-15,0.0,0.0,4.537183745891969e-06,0.0,0.0,0.0,0.0,0.0,11.097599067529453,0.0,0.0,0.0
5874,reservoir_outflow,0.0,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5875,gw1_gw2,0.0,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,gw2_gw1,0.0031907010053320306,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,urban_drainage,0.016,2010-12-16,0.0,0.0,1.2000000000000002e-05,0.0,0.0,0.0,0.0,0.0,2.389285714,0.0,0.0,0.0
5878,percolation,0.04370018892911132,2010-12-16,0.0,0.0,5.2808113082111546e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5879,runoff,5.712712897473421e-05,2010-12-16,0.0,0.0,6.793828021315076e-09,0.0,0.0,0.0,0.0,0.0,7.661155438234038,0.0,0.0,0.0
5880,storm_outflow,0.016,2010-12-16,0.0,0.0,1.2000000000000002e-05,0.0,0.0,0.0,0.0,0.0,2.389285714,0.0,0.0,0.0
5881,baseflow,0.04297796382869569,2010-12-16,0.0,0.0,4.53057176048369e-06,0.0,0.0,0.0,0.0,0.0,11.104196551362161,0.0,0.0,0.0
5882,catchment_outflow,0.05903509095767043,2010-12-16,0.0,0.0,1.6537365588505006e-05,0.0,0.0,0.0,0.0,0.0,8.738903940029497,0.0,0.0,0.0
5883,reservoir_outflow,0.008,2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,gw1_gw2,0.0,2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5885,gw2_gw1,0.0031694296652965193,2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,urban_drainage,0.018,2010-12-17,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.9714285709999997,0.0,0.0,0.0
5887,percolation,0.04282618515052909,2010-12-17,0.0,0.0,5.175195082046931e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5888,runoff,4.5701703179787376e-05,2010-12-17,0.0,0.0,5.4350624170520615e-09,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
5889,storm_outflow,0.018,2010-12-17,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.9714285709999997,0.0,0.0,0.0
5890,baseflow,0.042977584382000264,2010-12-17,0.0,0.0,4.532183318787598e-06,0.0,0.0,0.0,0.0,0.0,11.105064108229477,0.0,0.0,0.0
5891,catchment_outflow,0.061023286085180053,2010-12-17,0.0,0.0,5.53761838120465e-06,0.0,0.0,0.0,0.0,0.0,8.40834220550798,0.0,0.0,0.0
5892,reservoir_outflow,0.009,2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,gw1_gw2,0.0,2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5894,gw2_gw1,0.003148300134194315,2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,urban_drainage,0.028999999999999998,2010-12-18,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1.553571429,0.0,0.0,0.0
5896,percolation,0.041969661447518514,2010-12-18,0.0,0.0,5.071691180405992e-06,0.0,0.0,0.0,0.0,0.0,11.45244609392679,0.0,0.0,0.0
5897,runoff,3.65613625438299e-05,2010-12-18,0.0,0.0,4.3480499336416486e-09,0.0,0.0,0.0,0.0,0.0,7.661155438234037,0.0,0.0,0.0
